id,source,source_url,cycle,sex,age_min,age_max,metric,percentile,value,unit,sample_n,weighted_sample_sum,source_file,source_variable,notes
nhanes-2017-2018-female-40-49-appendicular_lean_index-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,40,49,appendicular_lean_index,25,6.1413,kg/m2,281,13291768.3614,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-40-49-appendicular_lean_index-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,40,49,appendicular_lean_index,50,6.7144,kg/m2,281,13291768.3614,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-40-49-appendicular_lean_index-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,40,49,appendicular_lean_index,75,7.5954,kg/m2,281,13291768.3614,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-40-49-appendicular_lean_index-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,40,49,appendicular_lean_index,90,8.9478,kg/m2,281,13291768.3614,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-40-49-appendicular_lean_index-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,40,49,appendicular_lean_index,95,9.9859,kg/m2,281,13291768.3614,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-50-59-appendicular_lean_index-p5,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,50,59,appendicular_lean_index,5,4.6522,kg/m2,322,14664265.7462,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-50-59-appendicular_lean_index-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,50,59,appendicular_lean_index,10,5.2119,kg/m2,322,14664265.7462,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-50-59-appendicular_lean_index-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,50,59,appendicular_lean_index,25,5.6637,kg/m2,322,14664265.7462,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-50-59-appendicular_lean_index-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,50,59,appendicular_lean_index,50,6.4639,kg/m2,322,14664265.7462,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-50-59-appendicular_lean_index-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,50,59,appendicular_lean_index,75,7.4929,kg/m2,322,14664265.7462,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-50-59-appendicular_lean_index-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,50,59,appendicular_lean_index,90,8.4892,kg/m2,322,14664265.7462,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-50-59-appendicular_lean_index-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,50,59,appendicular_lean_index,95,9.3316,kg/m2,322,14664265.7462,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-59-appendicular_lean_index-p5,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,59,appendicular_lean_index,5,5.1941,kg/m2,1286,61529075.8331,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-59-appendicular_lean_index-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,59,appendicular_lean_index,10,5.4171,kg/m2,1286,61529075.8331,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-59-appendicular_lean_index-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,59,appendicular_lean_index,25,6.0041,kg/m2,1286,61529075.8331,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-59-appendicular_lean_index-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,59,appendicular_lean_index,50,6.7137,kg/m2,1286,61529075.8331,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-59-appendicular_lean_index-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,59,appendicular_lean_index,75,7.7648,kg/m2,1286,61529075.8331,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-59-appendicular_lean_index-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,59,appendicular_lean_index,90,8.8094,kg/m2,1286,61529075.8331,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-female-18-59-appendicular_lean_index-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,female,18,59,appendicular_lean_index,95,9.6775,kg/m2,1286,61529075.8331,DXX_J,(DXDLALE+DXDRALE+DXDLLLE+DXDRLLE)/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-lean_mass_index-p5,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,lean_mass_index,5,14.6354,kg/m2,380,19484837.0313,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-lean_mass_index-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,lean_mass_index,10,15.1588,kg/m2,380,19484837.0313,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-lean_mass_index-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,lean_mass_index,25,16.8257,kg/m2,380,19484837.0313,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-lean_mass_index-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,lean_mass_index,50,18.721,kg/m2,380,19484837.0313,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-lean_mass_index-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,lean_mass_index,75,20.9231,kg/m2,380,19484837.0313,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-lean_mass_index-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,lean_mass_index,90,22.9722,kg/m2,380,19484837.0313,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-18-29-lean_mass_index-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,18,29,lean_mass_index,95,24.4901,kg/m2,380,19484837.0313,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-lean_mass_index-p5,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,lean_mass_index,5,16.4341,kg/m2,255,14048091.4418,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-lean_mass_index-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,lean_mass_index,10,16.8512,kg/m2,255,14048091.4418,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-lean_mass_index-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,lean_mass_index,25,18.0438,kg/m2,255,14048091.4418,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-lean_mass_index-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,lean_mass_index,50,20.0373,kg/m2,255,14048091.4418,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-lean_mass_index-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,lean_mass_index,75,21.9807,kg/m2,255,14048091.4418,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-lean_mass_index-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,lean_mass_index,90,23.4753,kg/m2,255,14048091.4418,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-30-39-lean_mass_index-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,30,39,lean_mass_index,95,25.4762,kg/m2,255,14048091.4418,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-lean_mass_index-p5,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,lean_mass_index,5,16.0707,kg/m2,271,13340733.4102,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-lean_mass_index-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,lean_mass_index,10,17.2026,kg/m2,271,13340733.4102,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-lean_mass_index-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,lean_mass_index,25,18.4321,kg/m2,271,13340733.4102,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-lean_mass_index-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,lean_mass_index,50,20.2443,kg/m2,271,13340733.4102,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-lean_mass_index-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,lean_mass_index,75,22.3678,kg/m2,271,13340733.4102,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-lean_mass_index-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,lean_mass_index,90,24.1995,kg/m2,271,13340733.4102,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-40-49-lean_mass_index-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,40,49,lean_mass_index,95,25.8112,kg/m2,271,13340733.4102,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-lean_mass_index-p5,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,lean_mass_index,5,16.2777,kg/m2,287,14402624.6653,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-lean_mass_index-p10,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,lean_mass_index,10,16.7217,kg/m2,287,14402624.6653,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-lean_mass_index-p25,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,lean_mass_index,25,18.1349,kg/m2,287,14402624.6653,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-lean_mass_index-p50,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,lean_mass_index,50,20.2085,kg/m2,287,14402624.6653,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-lean_mass_index-p75,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,lean_mass_index,75,22.103,kg/m2,287,14402624.6653,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-lean_mass_index-p90,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,lean_mass_index,90,24.1039,kg/m2,287,14402624.6653,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
nhanes-2017-2018-male-50-59-lean_mass_index-p95,NHANES 2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/DXX_J.htm,2017-2018,male,50,59,lean_mass_index,95,25.7679,kg/m2,287,14402624.6653,DXX_J,DXDTOLE/height^2,"Weighted with WTMEC2YR. DXA metrics require DXAEXSTS=1 and region invalidity flags where applicable. US population reference; use for scale, not as an athlete-specific ideal."
